T-Type Calcium Channels Are Required to Maintain Viability of Neural Progenitor Cells	2018	Biomol Ther (Seoul). 2018 Sep 1;26(5):439-445. doi: 10.4062/biomolther.2017.223.	https://pubmed.ncbi.nlm.nih.gov/29463073/	T-type calcium channels are low voltage-activated calcium channels that evoke small and transient calcium currents. Recently, T-type calcium channels have been implicated in neurodevelopmental disorders such as autism spectrum disorder and neural tube defects. However, their function during embryonic development is largely unknown. Here, we investigated the function and expression of T-type calcium channels in embryonic neural progenitor cells (NPCs). First, we compared the expression of T-type calcium channel subtypes (CaV3.1, 3.2, and 3.3) in NPCs and differentiated neural cells (neurons and astrocytes). We detected all subtypes in neurons but not in astrocytes. In NPCs, CaV3.1 was the dominant subtype, whereas CaV3.2 was weakly expressed, and CaV3.3 was not detected. Next, we determined CaV3.1 expression levels in the cortex during early brain development. Expression levels of CaV3.1 in the embryonic period were transiently decreased during the perinatal period and increased at postnatal day 11. We then pharmacologically blocked T-type calcium channels to determine the effects in neuronal cells. The blockade of T-type calcium channels reduced cell viability, and induced apoptotic cell death in NPCs but not in differentiated astrocytes. Furthermore, blocking T-type calcium channels rapidly reduced AKT-phosphorylation (Ser473) and GSK3β-phosphorylation (Ser9). Our results suggest that T-type calcium channels play essential roles in maintaining NPC viability, and T-type calcium channel blockers are toxic to embryonic neural cells, and may potentially be responsible for neurodevelopmental disorders.
Overexpression of the Thyroid Hormone-Responsive (THRSP) Gene in the Striatum Leads to the Development of Inattentive-like Phenotype in Mice	2018	Neuroscience. 2018 Oct 15;390:141-150. doi: 10.1016/j.neuroscience.2018.08.008. 	https://pubmed.ncbi.nlm.nih.gov/30138648/	Attention-deficit/hyperactivity disorder (ADHD) is a neurodevelopmental disorder that affects 8-12% of children globally. Factor analyses have divided ADHD symptoms into two domains: inattention and a combination of hyperactivity and impulsivity. The identification of domain-specific genetic risk variants may help uncover potential genetic mechanisms underlying ADHD. We have previously identified that thyroid hormone-responsive (THRSP) gene expression is upregulated in spontaneously hypertensive rats (SHR/NCrl) and Wistar-Kyoto (WKY/NCrl) rats which exhibited inattention behavior. Thus, we established a line of THRSP overexpressing (OE) mice and assessed their behavior through an array of behavioral tests. The gene and protein overexpression of THRSP in the striatum (STR) was confirmed by quantitative real-time polymerase chain reaction (qRT-PCR) and western blotting. The THRSP OE mice exhibited inattention in the novel-object recognition and Y-maze test, but not hyperactivity in the open-field test and impulsivity in the cliff-avoidance and delay-discounting task. We have also found that expression of dopamine-related genes (dopamine transporter, tyrosine hydroxylase, and dopamine D1 and D2 receptors) in the STR increased. Treatment with methylphenidate (5 mg/kg), the most commonly used medication for ADHD, improved attention and normalized expression levels of dopamine-related genes in THRSP OE mice. Our findings suggest that THRSP plays a role in the inattention phenotype of ADHD and that the THRSP OE mice may be used as an animal model to elucidate the genetic mechanisms of the disorder.
Design, synthesis, and evaluation of bitopic arylpiperazine-phthalimides as selective dopamine D 3 receptor agonists	2018	Medchemcomm. 2018 Jun 14;9(9):1457-1465. doi: 10.1039/c8md00237a. eCollection 2018 Sep 1.	https://pubmed.ncbi.nlm.nih.gov/30288220/	The dopamine D3 receptor (D3R) is a proven therapeutic target for the treatment of neurological and neuropsychiatric disorders. In particular, D3R-selective ligands that can eliminate side effects associated with dopamine D2 receptor (D2R) therapeutics have been validated. However, the high homology in signaling pathways and the sequence similarity between D2R and D3R have rendered the development of D3R-selective ligands challenging. Herein, we designed and synthesized a series of piperazine-phthalimide bitopic ligands based on a fragment-based and molecular docking inspired design. Compound 9i was identified as the most selective D3R ligand among these bitopic ligands. Its selectivity was improved compared to reference compounds 1 and 2 by 9- and 2-fold, respectively, and it was 21-fold more potent than compound 2. Molecular docking demonstrated that the orientation of Leu2.64 and Phe7.39 and the packing at the junction of helices may affect the specificity for D3R over D2R. Functional evaluation revealed that D3R-selective ligand 9i displayed a subpicomolar agonist activity at D3R with a 199-fold increase in potency compared to quinpirole. These results may be useful for the fragment-based design of bitopic compounds as selective D3R ligands.
Recent Development of Small Molecule Glutaminase Inhibitors	2018	Curr Top Med Chem. 2018;18(6):432-443. doi: 10.2174/1568026618666180525100830.	https://pubmed.ncbi.nlm.nih.gov/29793408/	Glutaminase (GLS), which is responsible for the conversion of glutamine to glutamate, plays a vital role in up-regulating cell metabolism for tumor cell growth and is considered to be a valuable therapeutic target for cancer treatment. Based on this important function of glutaminase in cancer, several GLS inhibitors have been developed in both academia and industry. Most importantly, Calithera Biosciences Inc. is actively developing the glutaminase inhibitor CB-839 for the treatment of various cancers, and it is currently being evaluated in phase 1 and 2 clinical trials. In this review, recent efforts to develop small molecule glutaminase inhibitors that target glutamine metabolism in both preclinical and clinical studies are discussed. In particular, more emphasis is placed on CB-839 because it is the only small molecule GLS inhibitor being studied in a clinical setting. The inhibition mechanism is also discussed based on X-ray structure studies of thiadiazole derivatives present in glutaminase inhibitor BPTES. Finally, recent medicinal chemistry efforts to develop a new class of GLS inhibitors are described in the hopes of providing useful information for the next generation of GLS inhibitors.
Social support rescues acute stress-induced cognitive impairments by modulating ERK1/2 phosphorylation in adolescent mice	2018	Sci Rep. 2018 Aug 13;8(1):12003. doi: 10.1038/s41598-018-30524-4.	https://pubmed.ncbi.nlm.nih.gov/30104581/	Social support can relieve stress-induced behavioural outcomes, although its underlying molecular mechanisms are not fully understood. Here, we evaluated whether social interactions can prevent the restraint stress (RS)-induced cognitive impairments in male adolescent mice by utilizing molecular, cellular, and behavioural approaches. Acute RS in adolescent ICR mice impaired the working memory in the Y-maze test and memory consolidation and retrieval in the novel-object-recognition test (NORT). In addition, RS increased the extracellular signal-regulated kinases 1/2 phosphorylation (p-ERK1/2) in the prefrontal cortex (PFC) and corticosterone levels in the plasma. Interestingly, these outcomes were normalized by the presence of a conspecific animal (social support) during RS. RS also significantly upregulated the expression levels of known stress-relevant genes such as Egr1, Crh, and Crhr1, which were normalized by social support. Systemic injection of SL327 (an inhibitor of MEK1/2 that also blocks its downstream signal ERK1/2) prior to RS rescued the working memory impairments and the increased p-ERK1/2 while normalizing the expression of Egr1. Our results suggest that social support can alleviate the RS-induced cognitive impairments partly by modulating ERK1/2 phosphorylation and gene transcription in the PFC, and provide novel insights into the molecular mechanisms of the stress-buffering effects of social support.
Transcriptional profiling of SHR/NCrl prefrontal cortex shows hyperactivity-associated genes responsive to amphetamine challenge	2017	Genes Brain Behav. 2017 Sep;16(7):664-674. doi: 10.1111/gbb.12388. 	https://pubmed.ncbi.nlm.nih.gov/28422445/	Several studies suggest a strong genetic component of attention-deficit/hyperactivity disorder (ADHD), a complex neurodevelopmental disorder characterized by inappropriate levels of hyperactivity, impulsivity and inattention. Determining specific genetic risk variants for each symptom dimension of ADHD may aid in the identification of the biological risk factors of the disorder. In this study, we explored the potential genetic underpinnings of the hyperactive phenotype of ADHD. To this end, we examined differentially expressed genes (DEGs) in the prefrontal cortex (PFC) of SHR/NCrl, an animal model of ADHD, compared with its genetic control, the Wistar Kyoto (WKY/NCrl) rat and the Wistar rat, strain used to represent the 'normal' heterogeneous population. Relative to WKY/NCrl and Wistar controls, SHR/NCrl showed hyperactivity in the open-field test. Treatment with the ADHD drug, amphetamine (AMPH) reduced hyperactivity in SHR/NCrl. Meanwhile, AMPH increased locomotor activity in WKY/NCrl and Wistar rats. Gene expression analysis found 21 common upregulated and 36 downregulated genes in the PFC of drug-naive SHR/NCrl when compared with WKY/NCrl and Wistar rats. Of these DEGs, expression levels of two genes, Atxn7 and Per2, which are involved in transcription and circadian rhythm, respectively, were downregulated following AMPH treatment in SHR/NCrl. Quantitative real-time-polymerase chain reaction analyses verified expression patterns of these genes in the PFC of drug-naïve and AMPH-treated SHR/NCrl. The present findings indicate genetic risk variants that may be associated with the hyperactive phenotype in ADHD. Further studies are warranted to establish the roles of Atxn7 and Per2 in mediating hyperactivity.
Methylphenidate and Atomoxetine-Responsive Prefrontal Cortical Genetic Overlaps in "Impulsive" SHR/NCrl and Wistar Rats	2017	Behav Genet. 2017 Sep;47(5):564-580. doi: 10.1007/s10519-017-9861-3.	https://pubmed.ncbi.nlm.nih.gov/28744604/	Impulsivity, the predisposition to act prematurely without foresight, is associated with a number of neuropsychiatric disorders, including attention-deficit/hyperactivity disorder (ADHD). Identifying genetic underpinnings of impulsive behavior may help decipher the complex etiology and neurobiological factors of disorders marked by impulsivity. To identify potential genetic factors of impulsivity, we examined common differentially expressed genes (DEGs) in the prefrontal cortex (PFC) of adolescent SHR/NCrl and Wistar rats, which showed marked decrease in preference for the large but delayed reward, compared with WKY/NCrl rats, in the delay discounting task. Of these DEGs, we examined drug-responsive transcripts whose mRNA levels were altered following treatment (in SHR/NCrl and Wistar rats) with drugs that alleviate impulsivity, namely, the ADHD medications methylphenidate and atomoxetine. Prefrontal cortical genetic overlaps between SHR/NCrl and Wistar rats in comparison with WKY/NCrl included genes associated with transcription (e.g., Btg2, Fos, Nr4a2), synaptic plasticity (e.g., Arc, Homer2), and neuron apoptosis (Grik2, Nmnat1). Treatment with methylphenidate and/or atomoxetine increased choice of the large, delayed reward in SHR/NCrl and Wistar rats and changed, in varying degrees, mRNA levels of Nr4a2, Btg2, and Homer2, genes with previously described roles in neuropsychiatric disorders characterized by impulsivity. While further studies are required, we dissected potential genetic factors that may influence impulsivity by identifying genetic overlaps in the PFC of "impulsive" SHR/NCrl and Wistar rats. Notably, these are also drug-responsive transcripts which may be studied further as biomarkers to predict response to ADHD drugs, and as potential targets for the development of treatments to improve impulsivity.
Common prefrontal cortical gene expression profiles between adolescent SHR/NCrl and WKY/NCrl rats which showed inattention behavior	2015	Behav Brain Res. 2015 Sep 15;291:268-276. doi: 10.1016/j.bbr.2015.05.012.	https://pubmed.ncbi.nlm.nih.gov/26048425/	Factor analyses of attention-deficit/hyperactivity (ADHD) symptoms divide the behavioral symptoms of ADHD into two separate domains, one reflecting inattention and the other, a combination of hyperactivity and impulsivity. Identifying domain-specific genetic risk variants may aid in the discovery of specific biological risk factors for ADHD. In contrast with data available on genes involved in hyperactivity and impulsivity, there is limited information on the genetic influences of inattention. Transcriptional profiling analysis in animal models of disorders may provide an important tool to identify genetic involvement in behavioral phenotypes. To explore some of the potential genetic underpinnings of ADHD inattention, we examined common differentially expressed genes (DEGs) in the prefrontal cortex of SHR/NCrl, the most validated animal model of ADHD and WKY/NCrl, animal model of ADHD-inattentive type. In contrast with Wistar rats, strain representing the "normal" heterogeneous population, SHR/NCrl and WKY/NCrl showed inattention behavior in the Y-maze task. The common DEGs in the PFC of SHR/NCrl and WKY/NCrl vs. Wistar rats are those involved in transcription (e.g. Creg1, Thrsp, Zeb2), synaptic transmission (e.g. Atp2b2, Syt12, Chrna5), neurological system process (e.g. Atg7, Cacnb4, Grin3a), and immune response (e.g. Atg7, Ip6k2, Mx2). qRT-PCR analyses validated expression patterns of genes representing the major functional gene families among the DEGs (Grin3a, Thrsp, Vof-16 and Zeb2). Although further studies are warranted, the present findings indicate novel genes associated with known functional pathways of relevance to ADHD which are assumed to play important roles in the etiology of ADHD-inattentive subtype.
High sucrose consumption during pregnancy induced ADHD-like behavioral phenotypes in mice offspring	2015	J Nutr Biochem. 2015 Dec;26(12):1520-6. doi: 10.1016/j.jnutbio.2015.07.018. 	https://pubmed.ncbi.nlm.nih.gov/26452319/	In recent years, the average consumption of sugar in humans from all ages has remarkably increased, exceeding the recommended limit. Pregnancy is a critical time for the global development of offsprings who are vulnerable to the deleterious effects of environmental factors. In this study, we investigated whether high sucrose consumption during pregnancy could affect the attention-deficit hyperactivity disorder (ADHD)-like neurobehavioral outcomes in offspring mice. Pregnant mice were randomly grouped and orally administered with either water as control (Con) or 30% wt/vol sucrose diluted in water at 6 (Suc6) or 9 (Suc9) g/kg dosage per day from gestational days 6 to 15. After the weaning period, offspring mice underwent a series of behavioral testing for locomotor activity, attention, and impulsivity. Although there is no obvious difference in gross development of offspring mice such as weight gain, high sucrose-exposed offspring mice showed a significantly increased locomotor activity. Moreover, these mice exhibited a dose-dependent decrease in attention and increase in impulsivity. In the striatum, a significantly increased dopamine transporter (DAT) mRNA expression was found in the Suc9 group along with dose-dependent decreases in the Drd1, Drd2 and Drd4 dopamine receptor subtypes. Furthermore, synaptosomal DAT protein expression was increased about twofold in the Suc9 group. Prenatal fructose exposure also induced hyperactive behavior in offspring mice suggesting the essential role of fructose in the dysregulated neurobehavioral development. These findings suggest prenatal sucrose consumption as a new risk factor for ADHD, which may need further attention and investigation in humans.
Individual differences in novelty-seeking behavior in spontaneously hypertensive rats: Enhanced sensitivity to the reinforcing effect of methylphenidate in the high novelty-preferring subpopulation	2015	J Neurosci Methods. 2015 Aug 30;252:48-54. doi: 10.1016/j.jneumeth.2014.08.019.	https://pubmed.ncbi.nlm.nih.gov/25169048/	"Background: High novelty seeking has been assumed to predict vulnerability to use addictive drugs. Notably, it is also a symptom associated with attention-deficit/hyperactivity disorder (ADHD). The aim of this study was to identify whether spontaneously hypertensive rats (SHRs), putative animal models of ADHD, display individual differences in novelty-seeking behavior, and whether high novelty-seeking SHRs show enhanced sensitivity to the reinforcing effect of methylphenidate, the most commonly prescribed stimulant ADHD medication. Methods: First, we established that SHRs show higher levels of novelty-seeking behavior than their normotensive control strain, Wistar Kyoto (WKY) rats. Novelty seeking was measured in two tests: open field test in a novel test arena, and novel object preference tests. Thereafter, SHRs were classified into high responders (HR) or low responders (LR), high novelty-preferring (HNP) or low novelty-preferring (LNP) rats, based on individual scores in the two behavioral assays. Methylphenidate self-administration was assessed thereafter. Results: SHRs showed higher levels of novelty-seeking behavior than WKY rats. HR/LR and HNP/LNP subgroups were identified. HR and LR rats showed comparable rates of methylphenidate self-administration. However, HNP SHRs worked more for methylphenidate infusions than their LNP counterparts. Conclusions: We showed some evidence on inter-individual variations in novelty seeking in SHRs. Importantly, we demonstrated enhanced sensitivity of HNP SHRs to the reinforcing effect of methylphenidate, indicating a ""drug-vulnerable"" SHR subpopulation. These findings are important as they may provide basis for a potential screening tool to identify a subset of ADHD patients (i.e. high novelty seekers) who may be at risk for misusing/abusing methylphenidate."
Effects of atomoxetine on hyper-locomotive activity of the prenatally valproate-exposed rat offspring	2014	Biomol Ther (Seoul). 2014 Sep;22(5):406-13. doi: 10.4062/biomolther.2014.027.	https://pubmed.ncbi.nlm.nih.gov/25414770/	A substantial proportion of patients with autism spectrum disorder (ASD) display hyperactivity as a comorbid symptom. Exposure to valproic acid (VPA) during pregnancy produces ASD-like core behavioral phenotypes as well as hyperactivity in offspring both in human and experimental animals, which makes it a plausible model to study ASD-related neurobiological processes. In this study, we examined the effects of two of currently available attention defecit hyperactivity disorder (ADHD) medications, methylphenidate (MPH) and atomoxetine (ATX) targeting dopamine and norepinephrine transporters (DAT and NET), respectively, on hyperactive behavior of prenatally VPA-exposed rat offspring. In the prefrontal cortex of VPA exposed rat offspring, both mRNA and protein expression of DAT was increased as compared with control. VPA function as a histone deacetylase inhibitor (HDACi) and chromatin immunoprecipitation experiments demonstrated that the acetylation of histone bound to DAT gene promoter was increased in VPA-exposed rat offspring suggesting epigenetic mechanism of DAT regulation. Similarly, the expression of NET was increased, possibly via increased histone acetylation in prefrontal cortex of VPA-exposed rat offspring. When we treated the VPA-exposed rat offspring with ATX, a NET selective inhibitor, hyperactivity was reversed to control level. In contrast, MPH that inhibits both DAT and NET, did not produce inhibitory effects against hyperactivity. The results suggest that NET abnormalities may underlie the hyperactive phenotype in VPA animal model of ASD. Profiling the pharmacological responsiveness as well as investigating underlying mechanism in multiple models of ASD and ADHD may provide more insights into the neurobiological correlates regulating the behavioral abnormalities.
The effects of atomoxetine and methylphenidate on the prepulse inhibition of the acoustic startle response in mice	2014	Prog Neuropsychopharmacol Biol Psychiatry. 2014 Oct 3;54:206-15. doi: 10.1016/j.pnpbp.2014.06.003	https://pubmed.ncbi.nlm.nih.gov/24953433/	Atomoxetine (ATM) and methylphenidate (MPD) have been used for the treatment of attention deficit hyperactivity disorder (ADHD). ATM is a selective norepinephrine reuptake inhibitor, whereas MPD is a psychostimulant and acts as a norepinephrine and dopamine reuptake inhibitor. In the present study, we investigated the effects of ATM (1, 3 or 10mg/kg) and MPD (5, 10 or 20mg/kg) on pharmacological mouse models of sensorimotor gating measured by prepulse inhibition (PPI) using the acoustic startle response test. MK-801, a non-competitive N-methyl-d-aspartate receptor antagonist, or apomorphine, a non-competitive dopamine receptor agonist, was used to induce PPI deficits. ATM (3 or 10mg/kg, s.c.) significantly attenuated the MK-801-, but not apomorphine-, induced PPI deficits. In contrast to ATM, MPD did not reverse the PPI deficits induced by either MK-801 or apomorphine. Immunostaining revealed that the number of c-Fos-immunopositive cells was increased in the nucleus accumbens following MK-801 treatment, and this was reversed by the administration of ATM (3mg/kg), but not MPD (10mg/kg). However, neither ATM nor MPD reversed the increased number of c-Fos-immunopositive cells in the nucleus accumbens following apomorphine treatment. These results suggest that the attenuating effect of ATM on the increased c-Fos immunoreactivity in the nucleus accumbens induced by MK-801 may be attributed to the PPI deficit-ameliorating effects of ATM and that ATM would be useful to treat sensorimotor gating-related disorders by improving the patient's attention span or cognitive function.
Prefrontal cortical and striatal transcriptional responses to the reinforcing effect of repeated methylphenidate treatment in the spontaneously hypertensive rat, animal model of attention-deficit/hyperactivity disorder (ADHD)	2014	Behav Brain Funct. 2014 May 6;10:17. doi: 10.1186/1744-9081-10-17.	https://pubmed.ncbi.nlm.nih.gov/24884696/	"Background: Methylphenidate is the most commonly used stimulant drug for the treatment of attention-deficit/hyperactivity disorder (ADHD). Research has found that methylphenidate is a ""reinforcer"" and that individuals with ADHD also abuse this medication. Nevertheless, the molecular consequences of long-term recreational methylphenidate use or abuse in individuals with ADHD are not yet fully known. Methods: Spontaneously hypertensive rats (SHR), the most validated and widely used ADHD animal model, were pretreated with methylphenidate (5 mg/kg, i.p.) during their adolescence (post-natal day [PND] 42-48) and tested for subsequent methylphenidate-induced conditioned place preference (CPP) and self-administration. Thereafter, the differentially expressed genes in the prefrontal cortex (PFC) and striatum of representative methylphenidate-treated SHRs, which showed CPP to and self-administration of methylphenidate, were analyzed. Results: Genome-wide transcriptome profiling analyses revealed 30 differentially expressed genes in the PFC, which include transcripts involved in apoptosis (e.g. S100a9, Angptl4, Nfkbia), transcription (Cebpb, Per3), and neuronal plasticity (Homer1, Jam2, Asap1). In contrast, 306 genes were differentially expressed in the striatum and among them, 252 were downregulated. The main functional categories overrepresented among the downregulated genes include those involved in cell adhesion (e.g. Pcdh10, Ctbbd1, Itgb6), positive regulation of apoptosis (Perp, Taf1, Api5), (Notch3, Nsbp1, Sik1), mitochondrion organization (Prps18c, Letm1, Uqcrc2), and ubiquitin-mediated proteolysis (Nedd4, Usp27x, Ube2d2).Conclusion: Together, these changes indicate methylphenidate-induced neurotoxicity, altered synaptic and neuronal plasticity, energy metabolism and ubiquitin-dependent protein degradation in the brains of methylphenidate-treated SHRs, which showed methylphenidate CPP and self-administration. In addition, these findings may also reflect cognitive impairment associated with chronic methylphenidate use as demonstrated in preclinical studies. Future studies are warranted to determine the clinical significance of the present findings with regard to long-term recreational methylphenidate use or abuse in individuals with ADHD."
Chronic exposure to ethanol of male mice before mating produces attention deficit hyperactivity disorder-like phenotype along with epigenetic dysregulation of dopamine transporter expression in mouse offspring	2014	J Neurosci Res. 2014 May;92(5):658-70. doi: 10.1002/jnr.23275.	https://pubmed.ncbi.nlm.nih.gov/24510599/	Preconception exposure to EtOH through the paternal route may affect neurobehavioral and developmental features of offspring. This study investigates the effects of paternal exposure to EtOH before conception on the hyperactivity, inattention, and impulsivity behavior of male offspring in mice. Sire mice were treated with EtOH in a concentration range approximating human binge drinking (0-4 g/kg/day EtOH) for 7 weeks and mated with untreated females mice to produce offspring. EtOH exposure to sire mice induced attention deficit hyperactivity disorder (ADHD)-like hyperactive, inattentive, and impulsive behaviors in offspring. As a mechanistic link, both protein and mRNA expression of dopamine transporter (DAT), a key determinant of ADHD-like phenotypes in experimental animals and humans, were significantly decreased by paternal EtOH exposure in cerebral cortex and striatum of offspring mice along with increased methylation of a CpG region of the DAT gene promoter. The increase in methylation of DAT gene promoter was also observed in the sperm of sire mice, suggesting germline changes in the epigenetic methylation signature of DAT gene by EtOH exposure. In addition, the expression of two key regulators of methylation-dependent epigenetic regulation of functional gene expression, namely, MeCP2 and DNMT1, was markedly decreased in offspring cortex and striatum sired by EtOH-exposed mice. These results suggest that preconceptional exposure to EtOH through the paternal route induces behavioral changes in offspring, possibly via epigenetic changes in gene expression, which is essential for the regulation of ADHD-like behaviors.
Effects of ethanol exposure during early pregnancy in hyperactive, inattentive and impulsive behaviors and MeCP2 expression in rodent offspring	2013	Neurochem Res. 2013 Mar;38(3):620-31. doi: 10.1007/s11064-012-0960-5. 	https://pubmed.ncbi.nlm.nih.gov/23283698/	Prenatal exposure to alcohol has consistently been associated with adverse effects on neurodevelopment, which is collectively called fetal alcohol spectrum disorder (FASD). Increasing evidence suggest that prenatal exposure to alcohol increases the risk of developing attention deficit/hyperactivity disorder-like behavior in human. In this study, we investigated the behavioral effects of prenatal exposure to EtOH in offspring mice and rats focusing on hyperactivity and impulsivity. We also examined changes in dopamine transporter and MeCP2 expression, which may underlie as a key neurobiological and epigenetic determinant in FASD and hyperactive, inattentive and impulsive behaviors. Mouse or rat offspring born from dam exposed to alcohol during pregnancy (EtOH group) showed hyper locomotive activity, attention deficit and impulsivity. EtOH group also showed increased dopamine transporter and norepinephrine transporter level compared to control group in the prefrontal cortex and striatum. Prenatal exposure to EtOH also significantly decreased the expression of MeCP2 in both prefrontal cortex and striatum. These results suggest that prenatal exposure to EtOH induces hyperactive, inattentive and impulsive behaviors in rodent offspring that might be related to global epigenetic changes as well as aberration in catecholamine neurotransmitter transporter system.
Oroxylin A improves attention deficit hyperactivity disorder-like behaviors in the spontaneously hypertensive rat and inhibits reuptake of dopamine in vitro	2013	Arch Pharm Res. 2013 Jan;36(1):134-40. doi: 10.1007/s12272-013-0009-6.	https://pubmed.ncbi.nlm.nih.gov/23371806/	In previous studies we have demonstrated that the γ-aminobutryic acid-A (GABA-A) receptor antagonist oroxylin A has an awakening effect and it also represses ADHD-like behaviors (hyperactivity, impulsivity and inattention) in the spontaneously hypertensive rat (SHR) model of attention-deficit hyperactivity disorder (ADHD). We hypothesized that the effects of oroxylin A were exerted via the GABA-A receptor given the important role of the GABAergic system in ADHD. However, it is possible that aside from the GABAergic system, oroxylin A may influence other systems especially those implicated in ADHD (e.g. DAergic, etc.). To test this hypothesis, we evaluated the effects of GABA agonist, or dopamine (DA) antagonist in oroxylin A-induced alleviation of ADHD-like behaviors in SHR. SHR showed inattention and impulsivity as measured by the Y-maze and the electro-foot shock aversive water drinking tests, respectively. Oroxylin A significantly improved these behaviors, furthermore, its effect on SHR impulsivity was attenuated by haloperidol, a DA antagonist, but not by baicalein, an agonist of the GABA-A receptor. In vitro studies showed that oroxylin A inhibited DA uptake similar to methylphenidate, a dopamine transporter blocker, but did not influence norepinephrine uptake unlike atomoxetine, a selective NE reuptake inhibitor. Collectively, the present findings suggest that oroxylin A improves ADHD-like behaviors in SHR via enhancement of DA neurotransmission and not modulation of GABA pathway as previously reported. Importantly, the present study indicates the potential therapeutic value of oroxylin A in the treatment of ADHD.
Effects of Preconceptional Ethanol Consumption on ADHD-Like Symptoms in Sprague-Dawley Rat Offsprings	2012	Biomol Ther (Seoul). 2012 Mar;20(2):226-33. doi: 10.4062/biomolther.2012.20.2.226.	https://pubmed.ncbi.nlm.nih.gov/24116300/	Ethanol exposure during gestational period is related to growth retardation, morphological abnormality, and even in neurological abnormalities including attention deficit/hyperactivity disorder (ADHD)-like behaviors on offspring. However, relatively little is known about the effects of maternal ethanol consumption prior to conception on their offspring. In this study, we investi-gated whether maternal ethanol administration during preconceptional phase produces ADHD-like behaviors in the rat offspring. Sprague-Dawley (SD) female rats were administrated ethanol via intragastric intubation with dosing regimen of 6 g/kg daily for 10 consecutive days and treated female rats then mated with non-treated male SD rats after 8 weeks. Another group subjected to the same procedure as those conducted on ethanol treated group except the saline administration instead of ethanol. Offspring was tested for their ADHD-like behaviors using open field test, Y maze test and impulsivity test that is performed in the aversive electronic foot shock paradigm. Offspring of preconceptional ethanol treated (EtOH) group showed hyperlocomotive activity, attention deficit and impulsivity. And reduction of striatal dopamine transporter (DAT) level was observed by Western blot in the EtOH group, compared to control (Con) group, while the immunohistochemical analysis exhibited increased expression of norepinephrine transporter (NET) in the frontal cortex. These results suggest that maternal ethanol consumption in the preconceptional phase induces ADHD-like behaviors in offspring that might be related to the abnormal expression of DAT and NET in rat.
A simple behavioral paradigm to measure impulsive behavior in an animal model of attention deficit hyperactivity disorder (ADHD) of the spontaneously hypertensive rats	2012	Biomol Ther (Seoul). 2012 Jan;20(1):125-31. doi: 10.4062/biomolther.2012.20.1.125.	https://pubmed.ncbi.nlm.nih.gov/24116285/	Impulsiveness is an important component of many psychiatric disorders including Attention-deficit/hyperactivity disorder (ADHD). Although the neurobiological basis of ADHD is unresolved, behavioral tests in animal models have become indispensable tools for improving our understanding of this disorder. In the punishment/extinction paradigm, impulsivity is shown by subjects that persevere with responding despite punishment or unrewarded responses. Exploiting this principle, we developed a new behavioral test that would evaluate impulsivity in the most validated animal model of ADHD of the Spontaneously Hypertensive rat (SHR) as compared with the normotensive "control" strain, the Wistar Kyoto rat (WKY). In this paradigm we call the Electro-Foot Shock aversive water Drinking test (EFSDT), water-deprived rats should pass over an electrified quadrant of the EFSDT apparatus to drink water. We reasoned that impulsive animals show increased frequency to drink water even with the presentation of an aversive consequence (electro-shock). Through this assay, we showed that the SHR was more impulsive than the WKY as it demonstrated more "drinking attempts" and drinking frequency. Methylphenidate, the most widely used ADHD medication, significantly reduced drinking frequency of both SHR and WKY in the EFSDT. Thus, the present assay may be considered as another behavioral tool to measure impulsivity in animal disease models, especially in the context of ADHD.
Methylphenidate treatment in the spontaneously hypertensive rat: influence on methylphenidate self-administration and reinstatement in comparison with Wistar rats	2012	"Psychopharmacology (Berl). 2012 May;221(2):217-26. doi: 10.1007/s00213-011-2564-1."	https://pubmed.ncbi.nlm.nih.gov/22086360/	Rationale: Methylphenidate is a psychostimulant given for extended periods of time as a treatment of attention-deficit/hyperactivity disorder (ADHD). The long-term effects of the drug are not yet known, and it is speculated that repeated exposure may produce drug dependence. Objective: To investigate the effects of repeated methylphenidate treatment on methylphenidate self-administration and reinstatement in the most validated animal model of ADHD, the spontaneously hypertensive rat (SHR), and Wistar rat, strain representing the "normal" heterogeneous population. Methods: Rats were administered intraperitoneally with saline or methylphenidate (2 mg/kg) for 14 days, prior to experiments. Thereafter, responses for intravenous methylphenidate under the fixed ratio (FR1 and FR3) and progressive ratio (PR) schedules were assessed. Extinction experiments followed, as well as tests to determine the ability of intraperitoneal administration of methylphenidate (2 and 5 mg/kg) to reinstate extinguished drug-seeking behaviors in rats. Results: Previous exposure to methylphenidate enhanced methylphenidate self-administration in Wistar rats but not in SHR (FR3). Methylphenidate pretreatment reduced responding for methylphenidate in SHR but did not affect self-administration behaviors of Wistar rats (PR). Methylphenidate pre-exposure robustly reinstated drug-seeking behaviors in Wistar rats, but not in SHR. Conclusion: The contrasting effects of repeated methylphenidate treatment in methylphenidate self-administration and reinstatement in Wistar and SHR, and the increased susceptibility of the Wistar rat strain to the reinforcing effects of methylphenidate indicate that "normal" individuals are more likely to develop psychological dependence to the drug and experience relapse. Meanwhile, the clinical use of methylphenidate may not produce drug dependence or relapse in ADHD patients.
